date,material_id,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,demand_rolling_slope,safety_stock,moq,transit_risk_level,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2021-12-27,FG-100001,20.837,7,7,0,0.0,0,153.16,7.35,0,0,0.03151,25,10,0,-0.0,1.0,0.0,12,4,361,EXPEDITE
2021-12-28,FG-100001,21.932,7,7,0,0.0,0,131.23,5.98,0,0,0.02967,25,10,0,-0.0,1.0,0.7818,12,4,362,EXPEDITE
2021-12-29,FG-100001,18.091,6,7,-1,0.0,0,113.14,6.25,0,1,0.05012,25,10,0,-0.0,1.0,0.9749,12,4,363,EXPEDITE
2021-12-30,FG-100001,18.127,7,7,0,0.0,0,95.01,5.24,0,0,0.04456,25,10,0,-0.0,1.0,0.4339,12,4,364,EXPEDITE
2021-12-31,FG-100001,21.265,7,7,0,0.0,0,73.75,3.47,7,0,0.04808,25,10,0,-0.0,1.0,-0.4339,12,4,365,EXPEDITE
2022-01-01,FG-100001,20.363,6,7,-1,0.0,0,53.38,2.62,0,0,0.08867,25,10,0,0.5,0.866,-0.9749,1,1,1,EXPEDITE
2022-01-02,FG-100001,21.197,8,7,1,0.0,0,32.19,1.52,0,0,0.10505,25,10,0,0.5,0.866,-0.7818,1,1,2,EXPEDITE
2022-01-03,FG-100001,19.536,8,7,1,0.0,0,159.36,8.16,0,0,0.11491,25,10,0,0.5,0.866,0.0,1,1,3,EXPEDITE
2022-01-04,FG-100001,20.25,8,7,1,0.0,0,139.11,6.87,0,0,0.12335,25,10,0,0.5,0.866,0.7818,1,1,4,EXPEDITE
2022-01-05,FG-100001,19.789,7,7,0,0.0,0,119.32,6.03,0,0,0.14841,25,10,0,0.5,0.866,0.9749,1,1,5,EXPEDITE
2022-01-06,FG-100001,20.757,10,7,3,3.22,1,308.56,14.87,0,0,0.14377,25,10,0,0.5,0.866,0.4339,1,1,6,RESCHEDULE_IN
2022-01-07,FG-100001,20.584,8,7,1,0.0,0,287.98,13.99,0,0,0.14335,25,10,0,0.5,0.866,-0.4339,1,1,7,RESCHEDULE_IN
2022-01-08,FG-100001,15.802,8,7,1,0.0,0,272.18,17.22,0,0,0.1564,25,10,0,0.5,0.866,-0.9749,1,1,8,RESCHEDULE_IN
2022-01-09,FG-100001,14.497,8,7,1,0.0,0,257.68,17.78,4,0,0.1271,25,10,0,0.5,0.866,-0.7818,1,1,9,RESCHEDULE_IN
2022-01-10,FG-100001,20.443,6,7,-1,0.0,0,237.24,11.6,0,0,0.09934,25,10,0,0.5,0.866,0.0,1,1,10,RESCHEDULE_IN
2022-01-11,FG-100001,20.711,7,7,0,0.0,0,216.53,10.45,0,0,0.10312,25,10,0,0.5,0.866,0.7818,1,1,11,RESCHEDULE_IN
2022-01-12,FG-100001,16.608,7,7,0,0.0,0,199.92,12.04,0,0,0.11524,25,10,0,0.5,0.866,0.9749,1,1,12,RESCHEDULE_IN
2022-01-13,FG-100001,15.088,6,7,-1,0.0,0,184.83,12.25,0,0,0.0793,25,10,0,0.5,0.866,0.4339,1,1,13,RESCHEDULE_IN
2022-01-14,FG-100001,18.815,7,7,0,0.0,0,166.02,8.82,0,0,0.04542,25,10,0,0.5,0.866,-0.4339,1,1,14,RESCHEDULE_IN
2022-01-15,FG-100001,20.528,8,7,1,0.0,0,145.49,7.09,0,0,0.03486,25,10,0,0.5,0.866,-0.9749,1,1,15,EXPEDITE
2022-01-16,FG-100001,22.389,7,7,0,0.0,0,123.1,5.5,0,0,0.02347,25,10,0,0.5,0.866,-0.7818,1,1,16,EXPEDITE
2022-01-17,FG-100001,20.211,8,7,1,0.0,0,102.89,5.09,6,0,0.01876,25,10,0,0.5,0.866,0.0,1,1,17,EXPEDITE
2022-01-18,FG-100001,18.768,7,7,0,0.0,0,84.12,4.48,0,0,0.02582,25,10,0,0.5,0.866,0.7818,1,1,18,EXPEDITE
2022-01-19,FG-100001,18.023,7,7,0,0.0,0,66.1,3.67,0,0,0.01213,25,10,0,0.5,0.866,0.9749,1,1,19,EXPEDITE
2022-01-20,FG-100001,20.123,7,7,0,0.0,0,180.23,8.96,0,0,-0.01349,25,10,0,0.5,0.866,0.4339,1,1,20,RESCHEDULE_IN
2022-01-21,FG-100001,19.799,7,7,0,0.0,0,160.43,8.1,0,0,-0.01229,25,10,0,0.5,0.866,-0.4339,1,1,21,EXPEDITE
2022-01-22,FG-100001,18.606,6,7,-1,0.0,0,141.82,7.62,0,0,0.00437,25,10,0,0.5,0.866,-0.9749,1,1,22,RESCHEDULE_IN
2022-01-23,FG-100001,25.283,8,7,1,0.0,0,116.54,4.61,0,0,-0.02929,25,10,0,0.5,0.866,-0.7818,1,1,23,EXPEDITE
2022-01-24,FG-100001,25.015,8,7,1,0.0,0,91.53,3.66,0,0,-0.0094,25,10,0,0.5,0.866,0.0,1,1,24,EXPEDITE
2022-01-25,FG-100001,23.859,6,7,-1,0.0,0,67.67,2.84,0,0,0.01427,25,10,0,0.5,0.866,0.7818,1,1,25,EXPEDITE
2022-01-26,FG-100001,19.587,8,7,1,0.0,0,48.08,2.45,0,0,0.06174,25,10,0,0.5,0.866,0.9749,1,1,26,EXPEDITE
2022-01-27,FG-100001,23.52,7,7,0,0.0,0,24.56,1.04,0,0,0.06605,25,10,0,0.5,0.866,0.4339,1,1,27,EXPEDITE
2022-01-28,FG-100001,23.091,7,7,0,0.0,0,1.47,0.06,0,0,0.10385,25,10,0,0.5,0.866,-0.4339,1,1,28,SHORTAGE
2022-01-29,FG-100001,22.64,7,7,0,0.0,0,141.83,6.26,0,0,0.11168,25,10,0,0.5,0.866,-0.9749,1,1,29,EXPEDITE
2022-01-30,FG-100001,24.302,8,7,1,0.0,0,117.53,4.84,0,0,0.11463,25,10,0,0.5,0.866,-0.7818,1,1,30,EXPEDITE
2022-01-31,FG-100001,22.837,7,7,0,0.0,0,94.69,4.15,0,0,0.14793,25,10,0,0.5,0.866,0.0,1,1,31,EXPEDITE
2022-02-01,FG-100001,22.875,8,7,1,0.0,0,71.82,3.14,4,0,0.1642,25,10,0,0.866,0.5,0.7818,2,1,32,EXPEDITE
2022-02-02,FG-100001,22.433,8,7,1,0.81,1,49.39,2.2,0,0,0.18538,25,10,0,0.866,0.5,0.9749,2,1,33,EXPEDITE
2022-02-03,FG-100001,21.566,7,7,0,0.0,0,27.82,1.29,0,0,0.1915,25,10,0,0.866,0.5,0.4339,2,1,34,EXPEDITE
2022-02-04,FG-100001,16.932,7,7,0,0.0,0,10.89,0.64,0,0,0.19565,25,10,0,0.866,0.5,-0.4339,2,1,35,SHORTAGE
2022-02-05,FG-100001,20.528,8,7,1,0.0,0,0.0,0.0,0,0,0.16615,25,10,0,0.866,0.5,-0.9749,2,1,36,SHORTAGE
2022-02-06,FG-100001,19.0,7,7,0,0.0,0,0.0,0.0,0,0,0.16779,25,10,0,0.866,0.5,-0.7818,2,1,37,SHORTAGE
2022-02-07,FG-100001,17.356,7,7,0,0.0,0,95.8,5.52,0,0,0.15849,25,10,0,0.866,0.5,0.0,2,1,38,EXPEDITE
2022-02-08,FG-100001,23.037,6,7,-1,0.0,0,72.76,3.16,0,0,0.10631,25,10,0,0.866,0.5,0.7818,2,1,39,EXPEDITE
2022-02-09,FG-100001,22.966,7,7,0,0.0,0,49.79,2.17,0,0,0.08108,25,10,0,0.866,0.5,0.9749,2,1,40,EXPEDITE
2022-02-10,FG-100001,22.14,8,7,1,0.0,0,27.65,1.25,0,0,0.09261,25,10,0,0.866,0.5,0.4339,2,1,41,EXPEDITE
2022-02-11,FG-100001,19.953,7,7,0,0.0,0,7.7,0.39,4,0,0.09953,25,10,0,0.866,0.5,-0.4339,2,1,42,SHORTAGE
2022-02-12,FG-100001,22.111,6,7,-1,0.0,0,0.0,0.0,0,0,0.06341,25,10,0,0.866,0.5,-0.9749,2,1,43,SHORTAGE
2022-02-13,FG-100001,19.585,8,7,1,0.0,0,0.0,0.0,0,0,0.02924,25,10,0,0.866,0.5,-0.7818,2,1,44,SHORTAGE
2022-02-14,FG-100001,20.099,7,7,0,0.0,0,0.0,0.0,0,0,0.00135,25,10,0,0.866,0.5,0.0,2,1,45,SHORTAGE
2022-02-15,FG-100001,17.715,8,7,1,0.0,0,0.0,0.0,0,0,-0.01175,25,10,0,0.866,0.5,0.7818,2,1,46,SHORTAGE
2022-02-16,FG-100001,20.922,7,7,0,0.0,0,0.0,0.0,0,0,-0.02721,25,10,0,0.866,0.5,0.9749,2,1,47,SHORTAGE
2022-02-17,FG-100001,20.515,7,7,0,0.0,0,0.0,0.0,0,0,-0.03492,25,10,0,0.866,0.5,0.4339,2,1,48,SHORTAGE
2022-02-18,FG-100001,17.991,8,7,1,0.0,0,0.0,0.0,0,0,-0.05552,25,10,0,0.866,0.5,-0.4339,2,1,49,SHORTAGE
2022-02-19,FG-100001,20.884,6,7,-1,0.0,0,0.0,0.0,0,0,-0.09832,25,10,0,0.866,0.5,-0.9749,2,1,50,SHORTAGE
2022-02-20,FG-100001,21.127,6,7,-1,0.0,0,0.0,0.0,0,0,-0.10797,25,10,0,0.866,0.5,-0.7818,2,1,51,SHORTAGE
2022-02-21,FG-100001,25.473,7,7,0,0.0,0,0.0,0.0,6,0,-0.11861,25,10,0,0.866,0.5,0.0,2,1,52,SHORTAGE
2022-02-22,FG-100001,23.816,7,7,0,0.0,0,146.82,6.16,0,0,-0.11003,25,10,0,0.866,0.5,0.7818,2,1,53,EXPEDITE
2022-02-23,FG-100001,22.121,6,7,-1,0.0,0,124.7,5.64,0,0,-0.06915,25,10,0,0.866,0.5,0.9749,2,1,54,EXPEDITE
2022-02-24,FG-100001,22.84,6,7,-1,0.0,0,101.86,4.46,0,0,-0.0404,25,10,0,0.866,0.5,0.4339,2,1,55,EXPEDITE
2022-02-25,FG-100001,22.522,7,7,0,0.0,0,79.34,3.52,0,0,-0.0137,25,10,0,0.866,0.5,-0.4339,2,1,56,EXPEDITE
2022-02-26,FG-100001,22.047,7,7,0,0.0,0,57.29,2.6,7,0,-0.01806,25,10,0,0.866,0.5,-0.9749,2,1,57,EXPEDITE
2022-02-27,FG-100001,20.084,7,7,0,0.0,0,37.21,1.85,0,0,0.00034,25,10,0,0.866,0.5,-0.7818,2,1,58,EXPEDITE
2022-02-28,FG-100001,22.141,6,7,-1,0.0,0,15.07,0.68,0,0,0.00377,25,10,0,0.866,0.5,0.0,2,1,59,EXPEDITE
2022-03-01,FG-100001,20.711,7,7,0,0.0,0,127.07,6.14,0,0,0.0187,25,10,0,1.0,0.0,0.7818,3,1,60,EXPEDITE
2022-03-02,FG-100001,19.448,7,7,0,0.0,0,107.63,5.53,0,0,0.03608,25,10,0,1.0,0.0,0.9749,3,1,61,EXPEDITE
2022-03-03,FG-100001,23.152,8,7,1,0.0,0,84.47,3.65,0,0,0.03681,25,10,0,1.0,0.0,0.4339,3,1,62,EXPEDITE
2022-03-04,FG-100001,22.642,7,7,0,0.0,0,61.83,2.73,0,0,0.06321,25,10,0,1.0,0.0,-0.4339,3,1,63,EXPEDITE
2022-03-05,FG-100001,17.68,8,7,1,0.0,0,44.15,2.5,4,0,0.08314,25,10,0,1.0,0.0,-0.9749,3,1,64,EXPEDITE
2022-03-06,FG-100001,20.988,7,7,0,0.0,0,23.17,1.1,0,0,0.06499,25,10,0,1.0,0.0,-0.7818,3,1,65,EXPEDITE
2022-03-07,FG-100001,23.057,7,7,0,0.0,0,0.11,0.0,2,0,0.03795,25,10,0,1.0,0.0,0.0,3,1,66,SHORTAGE
2022-03-08,FG-100001,22.894,8,7,1,0.0,0,0.0,0.0,0,0,0.04726,25,10,0,1.0,0.0,0.7818,3,1,67,SHORTAGE
2022-03-09,FG-100001,22.556,7,7,0,0.0,0,0.0,0.0,2,0,0.04385,25,10,0,1.0,0.0,0.9749,3,1,68,SHORTAGE
2022-03-10,FG-100001,20.327,7,7,0,0.0,0,0.0,0.0,0,0,0.0252,25,10,0,1.0,0.0,0.4339,3,1,69,SHORTAGE
2022-03-11,FG-100001,18.387,7,7,0,0.0,0,0.0,0.0,0,0,0.02903,25,10,0,1.0,0.0,-0.4339,3,1,70,SHORTAGE
2022-03-12,FG-100001,17.808,8,7,1,0.0,0,0.0,0.0,0,0,0.02106,25,10,0,1.0,0.0,-0.9749,3,1,71,SHORTAGE
2022-03-13,FG-100001,20.605,8,7,1,0.0,0,0.0,0.0,0,0,0.00569,25,10,0,1.0,0.0,-0.7818,3,1,72,SHORTAGE
2022-03-14,FG-100001,20.681,7,7,0,0.31,1,0.0,0.0,0,0,-0.00479,25,10,0,1.0,0.0,0.0,3,1,73,SHORTAGE
2022-03-15,FG-100001,22.567,9,7,2,1.94,1,0.0,0.0,0,0,-0.00019,25,10,0,1.0,0.0,0.7818,3,1,74,SHORTAGE
2022-03-16,FG-100001,22.334,7,7,0,0.0,0,142.6,6.38,0,0,-0.0002,25,10,0,1.0,0.0,0.9749,3,1,75,EXPEDITE
2022-03-17,FG-100001,20.033,6,7,-1,0.0,0,122.57,6.12,0,0,0.0005,25,10,0,1.0,0.0,0.4339,3,1,76,EXPEDITE
2022-03-18,FG-100001,17.974,7,7,0,0.0,0,104.59,5.82,0,0,-0.03108,25,10,0,1.0,0.0,-0.4339,3,1,77,EXPEDITE
2022-03-19,FG-100001,20.129,7,7,0,0.0,0,84.46,4.2,7,0,-0.05486,25,10,0,1.0,0.0,-0.9749,3,1,78,EXPEDITE
2022-03-20,FG-100001,21.54,8,7,1,0.0,0,62.92,2.92,0,0,-0.06623,25,10,0,1.0,0.0,-0.7818,3,1,79,EXPEDITE
2022-03-21,FG-100001,20.952,8,7,1,0.0,0,41.97,2.0,0,0,-0.08574,25,10,0,1.0,0.0,0.0,3,1,80,EXPEDITE
2022-03-22,FG-100001,20.435,7,7,0,0.0,0,21.54,1.05,0,0,-0.09066,25,10,0,1.0,0.0,0.7818,3,1,81,EXPEDITE
2022-03-23,FG-100001,22.535,7,7,0,0.0,0,0.0,0.0,0,0,-0.09727,25,10,0,1.0,0.0,0.9749,3,1,82,SHORTAGE
2022-03-24,FG-100001,21.123,7,7,0,0.0,0,0.0,0.0,0,0,-0.06006,25,10,0,1.0,0.0,0.4339,3,1,83,SHORTAGE
2022-03-25,FG-100001,21.062,7,7,0,0.0,0,0.0,0.0,0,0,-0.04207,25,10,0,1.0,0.0,-0.4339,3,1,84,SHORTAGE
2022-03-26,FG-100001,23.361,11,7,4,3.81,1,0.0,0.0,0,0,-0.03497,25,10,0,1.0,0.0,-0.9749,3,1,85,SHORTAGE
2022-03-27,FG-100001,21.867,7,7,0,0.0,0,0.0,0.0,0,0,-0.0076,25,10,0,1.0,0.0,-0.7818,3,1,86,SHORTAGE
2022-03-28,FG-100001,23.408,6,7,-1,0.0,0,0.0,0.0,0,0,0.00771,25,10,0,1.0,0.0,0.0,3,1,87,SHORTAGE
2022-03-29,FG-100001,23.479,6,7,-1,0.0,0,0.0,0.0,0,0,0.02996,25,10,0,1.0,0.0,0.7818,3,1,88,SHORTAGE
2022-03-30,FG-100001,20.198,8,7,1,0.0,0,0.0,0.0,0,0,0.03854,25,10,0,1.0,0.0,0.9749,3,1,89,SHORTAGE
2022-03-31,FG-100001,21.584,7,7,0,0.0,0,0.0,0.0,0,0,0.03862,25,10,0,1.0,0.0,0.4339,3,1,90,SHORTAGE
2022-04-01,FG-100001,25.733,12,7,5,4.38,1,0.0,0.0,0,0,0.03864,25,10,0,0.866,-0.5,-0.4339,4,2,91,SHORTAGE
2022-04-02,FG-100001,19.686,7,7,0,0.0,0,0.0,0.0,0,0,0.05634,25,10,0,0.866,-0.5,-0.9749,4,2,92,SHORTAGE
2022-04-03,FG-100001,17.352,7,7,0,0.0,0,0.0,0.0,0,0,0.05776,25,10,0,0.866,-0.5,-0.7818,4,2,93,SHORTAGE
2022-04-04,FG-100001,17.676,8,7,1,0.0,0,0.0,0.0,0,0,0.04216,25,10,0,0.866,-0.5,0.0,4,2,94,SHORTAGE
2022-04-05,FG-100001,21.478,6,7,-1,0.0,0,0.0,0.0,0,0,-0.00322,25,10,0,0.866,-0.5,0.7818,4,2,95,SHORTAGE
2022-04-06,FG-100001,21.174,6,7,-1,0.0,0,0.0,0.0,0,0,-0.00126,25,10,0,0.866,-0.5,0.9749,4,2,96,SHORTAGE
2022-04-07,FG-100001,20.57,8,7,1,0.0,0,0.0,0.0,0,0,0.01279,25,10,0,0.866,-0.5,0.4339,4,2,97,SHORTAGE
2022-04-08,FG-100001,23.04,7,7,0,0.0,0,0.0,0.0,0,0,0.02267,25,10,0,0.866,-0.5,-0.4339,4,2,98,SHORTAGE
2022-04-09,FG-100001,14.884,7,7,0,0.0,0,0.0,0.0,0,0,0.04718,25,10,0,0.866,-0.5,-0.9749,4,2,99,SHORTAGE
2022-04-10,FG-100001,20.924,7,7,0,0.4,1,0.0,0.0,0,0,0.00348,25,10,0,0.866,-0.5,-0.7818,4,2,100,SHORTAGE
2022-04-11,FG-100001,23.119,7,7,0,0.0,0,0.0,0.0,1,0,-0.0122,25,10,0,0.866,-0.5,0.0,4,2,101,SHORTAGE
2022-04-12,FG-100001,17.68,6,7,-1,0.0,0,0.0,0.0,0,0,-0.01885,25,10,0,0.866,-0.5,0.7818,4,2,102,SHORTAGE
2022-04-13,FG-100001,19.165,7,7,0,0.0,0,0.0,0.0,0,0,-0.04366,25,10,0,0.866,-0.5,0.9749,4,2,103,SHORTAGE
2022-04-14,FG-100001,18.476,7,7,0,0.0,0,0.0,0.0,0,0,-0.05707,25,10,0,0.866,-0.5,0.4339,4,2,104,SHORTAGE
2022-04-15,FG-100001,18.303,6,7,-1,0.0,0,0.0,0.0,0,0,-0.06123,25,10,0,0.866,-0.5,-0.4339,4,2,105,SHORTAGE
2022-04-16,FG-100001,19.616,7,7,0,0.0,0,0.0,0.0,0,0,-0.06631,25,10,0,0.866,-0.5,-0.9749,4,2,106,SHORTAGE
2022-04-17,FG-100001,23.429,7,7,0,0.0,0,0.0,0.0,0,0,-0.07699,25,10,0,0.866,-0.5,-0.7818,4,2,107,SHORTAGE
2022-04-18,FG-100001,24.583,6,7,-1,0.0,0,0.0,0.0,0,0,-0.07708,25,10,0,0.866,-0.5,0.0,4,2,108,SHORTAGE
2022-04-19,FG-100001,20.351,7,7,0,0.0,0,0.0,0.0,0,0,-0.0573,25,10,0,0.866,-0.5,0.7818,4,2,109,SHORTAGE
2022-04-20,FG-100001,25.434,7,7,0,0.0,0,0.0,0.0,1,0,-0.05707,25,10,0,0.866,-0.5,0.9749,4,2,110,SHORTAGE
2022-04-21,FG-100001,21.748,7,7,0,0.0,0,130.72,6.01,0,0,-0.02756,25,10,0,0.866,-0.5,0.4339,4,2,111,EXPEDITE
2022-04-22,FG-100001,25.816,7,7,0,0.0,0,104.9,4.06,0,0,-0.02741,25,10,0,0.866,-0.5,-0.4339,4,2,112,EXPEDITE
2022-04-23,FG-100001,22.024,7,7,0,0.0,0,82.88,3.76,0,0,0.0129,25,10,0,0.866,-0.5,-0.9749,4,2,113,EXPEDITE
2022-04-24,FG-100001,22.755,7,7,0,0.0,0,60.12,2.64,0,0,0.01754,25,10,0,0.866,-0.5,-0.7818,4,2,114,EXPEDITE
2022-04-25,FG-100001,23.469,7,7,0,0.0,0,36.65,1.56,1,0,0.02608,25,10,0,0.866,-0.5,0.0,4,2,115,EXPEDITE
2022-04-26,FG-100001,30.002,8,7,1,0.0,0,6.65,0.22,0,0,0.05433,25,10,0,0.866,-0.5,0.7818,4,2,116,SHORTAGE
2022-04-27,FG-100001,24.77,7,7,0,0.0,0,0.0,0.0,0,0,0.11437,25,10,0,0.866,-0.5,0.9749,4,2,117,SHORTAGE
2022-04-28,FG-100001,21.208,7,7,0,0.0,0,0.0,0.0,0,0,0.14767,25,10,0,0.866,-0.5,0.4339,4,2,118,SHORTAGE
2022-04-29,FG-100001,24.956,7,7,0,0.0,0,0.0,0.0,0,0,0.15787,25,10,0,0.866,-0.5,-0.4339,4,2,119,SHORTAGE
2022-04-30,FG-100001,21.799,7,7,0,0.0,0,0.0,0.0,0,0,0.17063,25,10,0,0.866,-0.5,-0.9749,4,2,120,SHORTAGE
2022-05-01,FG-100001,21.326,8,7,1,0.0,0,0.0,0.0,0,0,0.17046,25,10,0,0.5,-0.866,-0.7818,5,2,121,SHORTAGE
2022-05-02,FG-100001,24.197,7,7,0,0.0,0,0.0,0.0,4,0,0.19577,25,10,0,0.5,-0.866,0.0,5,2,122,SHORTAGE
2022-05-03,FG-100001,21.967,6,7,-1,0.0,0,0.0,0.0,0,0,0.19985,25,10,0,0.5,-0.866,0.7818,5,2,123,SHORTAGE
2022-05-04,FG-100001,22.189,7,7,0,0.0,0,0.0,0.0,0,0,0.17144,25,10,0,0.5,-0.866,0.9749,5,2,124,SHORTAGE
2022-05-05,FG-100001,21.292,8,7,1,0.0,0,0.0,0.0,0,0,0.14465,25,10,0,0.5,-0.866,0.4339,5,2,125,SHORTAGE
2022-05-06,FG-100001,21.64,7,7,0,0.0,0,0.0,0.0,0,0,0.13628,25,10,0,0.5,-0.866,-0.4339,5,2,126,SHORTAGE
2022-05-07,FG-100001,21.498,8,7,1,0.0,0,0.0,0.0,0,0,0.12814,25,10,0,0.5,-0.866,-0.9749,5,2,127,SHORTAGE
2022-05-08,FG-100001,16.395,7,7,0,0.0,0,88.66,5.41,0,0,0.11472,25,10,0,0.5,-0.866,-0.7818,5,2,128,EXPEDITE
2022-05-09,FG-100001,21.424,6,7,-1,0.0,0,67.24,3.14,7,0,0.08499,25,10,0,0.5,-0.866,0.0,5,2,129,EXPEDITE
2022-05-10,FG-100001,17.933,7,7,0,0.0,0,49.31,2.75,0,0,0.03442,25,10,0,0.5,-0.866,0.7818,5,2,130,EXPEDITE
2022-05-11,FG-100001,16.897,6,7,-1,0.0,0,32.41,1.92,0,0,7e-05,25,10,0,0.5,-0.866,0.9749,5,2,131,EXPEDITE
2022-05-12,FG-100001,19.552,7,7,0,0.0,0,12.86,0.66,0,0,-0.0245,25,10,0,0.5,-0.866,0.4339,5,2,132,EXPEDITE
2022-05-13,FG-100001,19.822,8,7,1,0.0,0,0.0,0.0,0,0,-0.06668,25,10,0,0.5,-0.866,-0.4339,5,2,133,SHORTAGE
2022-05-14,FG-100001,18.347,6,7,-1,0.0,0,0.0,0.0,0,0,-0.0977,25,10,0,0.5,-0.866,-0.9749,5,2,134,SHORTAGE
2022-05-15,FG-100001,21.485,6,7,-1,0.0,0,0.0,0.0,0,0,-0.14329,25,10,0,0.5,-0.866,-0.7818,5,2,135,SHORTAGE
2022-05-16,FG-100001,17.332,6,7,-1,0.0,0,0.0,0.0,0,0,-0.16977,25,10,0,0.5,-0.866,0.0,5,2,136,SHORTAGE
2022-05-17,FG-100001,19.427,7,7,0,0.0,0,0.0,0.0,3,0,-0.21541,25,10,0,0.5,-0.866,0.7818,5,2,137,SHORTAGE
2022-05-18,FG-100001,19.325,7,7,0,0.0,0,0.0,0.0,0,0,-0.22021,25,10,0,0.5,-0.866,0.9749,5,2,138,SHORTAGE
2022-05-19,FG-100001,20.731,8,7,1,0.0,0,0.0,0.0,7,0,-0.21594,25,10,0,0.5,-0.866,0.4339,5,2,139,SHORTAGE
2022-05-20,FG-100001,21.736,8,7,1,0.0,0,0.0,0.0,0,0,-0.22944,25,10,0,0.5,-0.866,-0.4339,5,2,140,SHORTAGE
2022-05-21,FG-100001,19.302,7,7,0,0.0,0,0.0,0.0,0,0,-0.20157,25,10,0,0.5,-0.866,-0.9749,5,2,141,SHORTAGE
2022-05-22,FG-100001,23.348,7,7,0,0.0,0,0.0,0.0,0,0,-0.21318,25,10,0,0.5,-0.866,-0.7818,5,2,142,SHORTAGE
2022-05-23,FG-100001,22.189,7,7,0,0.0,0,0.0,0.0,0,0,-0.16954,25,10,0,0.5,-0.866,0.0,5,2,143,SHORTAGE
2022-05-24,FG-100001,18.073,6,7,-1,0.0,0,0.0,0.0,0,0,-0.15844,25,10,0,0.5,-0.866,0.7818,5,2,144,SHORTAGE
2022-05-25,FG-100001,18.076,8,7,1,0.0,0,0.0,0.0,0,0,-0.16892,25,10,0,0.5,-0.866,0.9749,5,2,145,SHORTAGE
2022-05-26,FG-100001,22.581,6,7,-1,0.0,0,0.0,0.0,0,0,-0.17237,25,10,0,0.5,-0.866,0.4339,5,2,146,SHORTAGE
2022-05-27,FG-100001,22.173,8,7,1,0.0,0,0.0,0.0,0,0,-0.0993,25,10,0,0.5,-0.866,-0.4339,5,2,147,SHORTAGE
2022-05-28,FG-100001,22.435,8,7,1,0.0,0,0.0,0.0,0,0,-0.06165,25,10,0,0.5,-0.866,-0.9749,5,2,148,SHORTAGE
2022-05-29,FG-100001,22.534,7,7,0,0.0,0,0.0,0.0,1,0,-0.04571,25,10,0,0.5,-0.866,-0.7818,5,2,149,SHORTAGE
2022-05-30,FG-100001,22.965,7,7,0,0.0,0,0.0,0.0,0,0,-0.00384,25,10,0,0.5,-0.866,0.0,5,2,150,SHORTAGE
2022-05-31,FG-100001,24.369,7,7,0,0.0,0,0.0,0.0,0,0,0.02012,25,10,0,0.5,-0.866,0.7818,5,2,151,SHORTAGE
2022-06-01,FG-100001,19.563,5,7,-2,0.0,0,0.0,0.0,0,0,0.04936,25,10,0,0.0,-1.0,0.9749,6,2,152,SHORTAGE
2022-06-02,FG-100001,19.17,7,7,0,0.0,0,0.0,0.0,0,0,0.06604,25,10,0,0.0,-1.0,0.4339,6,2,153,SHORTAGE
2022-06-03,FG-100001,19.054,7,7,0,0.0,0,0.0,0.0,1,0,0.06686,25,10,0,0.0,-1.0,-0.4339,6,2,154,SHORTAGE
2022-06-04,FG-100001,21.664,7,7,0,0.0,0,0.0,0.0,0,0,0.06972,25,10,0,0.0,-1.0,-0.9749,6,2,155,SHORTAGE
2022-06-05,FG-100001,23.297,7,7,0,0.0,0,0.0,0.0,0,0,0.08462,25,10,0,0.0,-1.0,-0.7818,6,2,156,SHORTAGE
2022-06-06,FG-100001,19.515,7,7,0,0.0,0,0.0,0.0,0,0,0.11229,25,10,0,0.0,-1.0,0.0,6,2,157,SHORTAGE
2022-06-07,FG-100001,15.07,6,7,-1,0.0,0,0.0,0.0,0,0,0.11384,25,10,0,0.0,-1.0,0.7818,6,2,158,SHORTAGE
2022-06-08,FG-100001,16.462,7,7,0,0.0,0,0.0,0.0,0,0,0.05241,25,10,0,0.0,-1.0,0.9749,6,2,159,SHORTAGE
2022-06-09,FG-100001,18.004,7,7,0,0.0,0,0.0,0.0,0,0,0.03523,25,10,0,0.0,-1.0,0.4339,6,2,160,SHORTAGE
2022-06-10,FG-100001,18.411,7,7,0,0.0,0,0.0,0.0,0,0,0.00612,25,10,0,0.0,-1.0,-0.4339,6,2,161,SHORTAGE
2022-06-11,FG-100001,18.63,7,7,0,0.0,0,0.0,0.0,0,0,-0.02753,25,10,0,0.0,-1.0,-0.9749,6,2,162,SHORTAGE
2022-06-12,FG-100001,19.494,8,7,1,0.0,0,0.0,0.0,0,0,-0.04213,25,10,0,0.0,-1.0,-0.7818,6,2,163,SHORTAGE
2022-06-13,FG-100001,18.879,6,7,-1,0.0,0,0.0,0.0,7,0,-0.04889,25,10,0,0.0,-1.0,0.0,6,2,164,SHORTAGE
2022-06-14,FG-100001,21.68,7,7,0,0.0,0,0.0,0.0,6,0,-0.06964,25,10,0,0.0,-1.0,0.7818,6,2,165,SHORTAGE
2022-06-15,FG-100001,18.479,8,7,1,0.0,0,0.0,0.0,1,0,-0.05091,25,10,0,0.0,-1.0,0.9749,6,2,166,SHORTAGE
